Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,delivery_status,total_amount_usd
2211004,1,2025-03-25,2025-04-21,1265898,66,10,1,USD,Delivered,59.99
2211005,1,2024-02-02,2024-02-21,1341076,59,1709,7,USD,Delivered,490.91
2211006,1,2025-07-12,2025-08-01,801780,34,532,6,EUR,Delivered,1554.0
2212000,1,2024-11-09,2024-11-29,1570781,0,1643,6,USD,Delivered,347.28
2212001,1,2024-01-21,2024-02-11,1714276,0,1779,2,USD,Delivered,86.0
2212002,1,2025-07-15,2025-07-26,29555,5,807,6,AUD,Delivered,71.4
2212004,1,2025-06-13,2025-07-06,610146,13,1693,3,EUR,Delivered,20.64
2212005,1,2025-03-23,2025-04-08,2015228,0,1415,4,USD,Delivered,1200.0
2212006,1,2024-02-05,2024-03-05,1196684,42,1490,2,GBP,Delivered,258.0
2212008,1,2025-11-21,1900-01-01,1949764,44,1427,3,USD,In Transit,690.0
2212009,1,2024-05-11,2024-05-20,321675,9,431,3,CAD,Delivered,1107.0
2213000,1,2025-02-21,2025-03-13,1385904,49,1507,2,USD,Delivered,534.0
2213001,1,2024-02-09,2024-02-28,1517642,48,1558,1,USD,Delivered,380.0
2213002,1,2025-11-19,2025-12-05,1794593,0,846,4,USD,Delivered,62.4
2213004,1,2025-08-19,2025-08-25,1316622,66,1042,2,USD,Delivered,396.0
2213005,1,2025-09-19,2025-10-03,1782074,59,361,5,USD,Delivered,1945.0
2213006,1,2024-08-31,2024-09-08,1372912,0,1790,2,USD,Delivered,86.0
2213007,1,2024-03-17,2024-03-19,167214,6,82,7,AUD,Delivered,283.85
2213008,1,2025-12-23,2026-01-12,9812,4,945,1,AUD,Delivered,200.0
2213009,1,2024-03-01,2024-03-31,327053,9,446,8,CAD,Delivered,1759.6
2213010,1,2025-06-01,2025-06-24,1886071,44,1325,3,USD,Delivered,119.97
2214000,1,2024-04-27,2024-05-25,1421890,62,1556,2,USD,Delivered,560.0
2214001,1,2025-12-25,2026-01-09,522945,0,1538,3,EUR,Delivered,840.0
2214002,1,2025-08-24,2025-08-26,384783,10,458,2,CAD,Delivered,459.8
2214003,1,2025-12-18,2026-01-07,356576,0,601,1,CAD,Delivered,699.0
2214004,1,2025-10-20,2025-11-06,69959,5,327,4,AUD,Delivered,1116.0
2214005,1,2025-06-12,2025-06-28,1053634,0,1456,2,GBP,Delivered,602.0
2214006,1,2025-06-17,2025-07-15,1429878,64,1573,4,USD,Delivered,235.96
2215000,1,2024-12-09,2025-01-08,1374050,54,1196,1,USD,Delivered,422.0
2215001,1,2025-08-28,2025-09-18,1722764,56,142,7,USD,Delivered,2099.93
2215002,1,2024-09-20,2024-09-23,1998481,64,957,2,USD,Delivered,462.0
2215003,1,2025-09-29,2025-10-17,853548,0,1325,3,EUR,Delivered,119.97
2215004,1,2024-12-30,2025-01-25,931597,39,2013,5,GBP,Delivered,3329.7
2215006,1,2025-10-13,2025-10-16,1921829,0,415,1,USD,Delivered,326.0
2215007,1,2024-07-15,2024-07-29,2013811,65,436,2,USD,Delivered,738.0
2215008,1,2025-12-25,2026-01-07,300324,0,48,2,CAD,Delivered,299.9
2215009,1,2025-10-22,2025-11-12,831208,0,2497,1,EUR,Delivered,9.99
2215010,1,2025-03-19,1900-01-01,935211,39,1668,3,GBP,In Transit,20.97
2215011,1,2025-09-01,2025-09-12,1806153,43,1603,1,USD,Delivered,109.99
2215012,1,2025-03-23,2025-04-08,1209026,0,1227,4,USD,Delivered,3952.0
2217000,1,2024-03-26,2024-04-01,1535357,0,916,5,USD,Delivered,895.0
2217001,1,2024-12-08,2024-12-13,526411,26,1554,1,EUR,Delivered,298.0
2217002,1,2024-03-12,2024-03-27,377854,9,1272,1,CAD,Delivered,6.95
2217004,1,2024-06-24,2024-07-20,686119,15,668,3,EUR,Delivered,441.0
2217005,1,2025-12-16,2026-01-15,1094730,36,1620,1,GBP,Delivered,60.99
2218000,1,2025-03-12,2025-04-10,824543,0,1758,3,EUR,Delivered,151.62
2218001,1,2025-05-19,2025-06-15,1647919,49,721,3,USD,Delivered,744.0
2218002,1,2025-04-27,1900-01-01,1785644,61,1436,4,USD,In Transit,1032.0
2218003,1,2025-06-13,2025-06-30,1421626,64,1580,2,USD,Delivered,438.0
2218004,1,2025-01-29,2025-02-08,2092935,45,439,3,USD,Delivered,1677.0
2218005,1,2024-03-09,2024-03-24,2093340,62,1468,4,USD,Delivered,756.0
2218006,1,2024-01-04,2024-01-08,1231909,55,1657,2,USD,Delivered,359.98
2218007,1,2025-05-30,2025-06-02,2009147,48,51,2,USD,Delivered,399.9
2219000,1,2024-08-16,2024-08-31,1556602,61,590,1,USD,Delivered,999.0
2219001,1,2025-01-02,2025-01-13,1405778,62,966,5,USD,Delivered,922.5
2219002,1,2024-03-26,2024-04-24,1328539,57,428,1,USD,Delivered,969.0
2219003,1,2025-12-12,2025-12-25,1929743,62,2503,3,USD,Delivered,29.97
2219004,1,2024-08-12,2024-09-07,1116568,40,446,7,GBP,Delivered,1539.65
2219005,1,2025-04-10,2025-04-24,1381579,0,1684,2,USD,Delivered,33.78
2219006,1,2025-08-13,2025-09-09,1956984,61,1756,7,USD,Delivered,454.3
2219007,1,2024-07-01,2024-07-16,1687668,0,16,6,USD,Delivered,659.7
2219008,1,2024-02-26,2024-03-21,689013,15,1512,7,EUR,Delivered,1673.0
2219009,1,2025-07-29,2025-08-23,1994932,65,169,2,USD,Delivered,238.0
2220000,1,2025-11-18,2025-11-27,1312168,47,1664,1,USD,Delivered,8.99
2220001,1,2025-01-29,2025-02-12,1251931,0,1635,2,USD,Delivered,45.78
2220002,1,2024-03-26,2024-04-04,1247394,49,1395,1,USD,Delivered,16.99
2220003,1,2025-12-28,2026-01-27,873909,0,1685,2,EUR,Delivered,10.78
2220006,1,2025-01-31,2025-02-18,1679762,65,813,1,USD,Delivered,13.5
2220007,1,2024-06-16,2024-07-15,322806,8,89,1,CAD,Delivered,149.99
2220008,1,2024-11-29,2024-12-10,1248847,59,1453,1,USD,Delivered,258.0
2220009,1,2025-01-25,2025-01-26,1352703,43,92,3,USD,Delivered,449.97
2220010,1,2024-02-29,2024-03-17,439991,0,1376,1,EUR,Delivered,31.0
2221000,1,2025-03-09,2025-03-11,1224615,0,1410,1,USD,Delivered,230.0
2221001,1,2024-01-21,2024-02-02,69754,5,573,1,AUD,Delivered,139.0
2221003,1,2025-07-21,2025-07-25,1539575,0,455,4,USD,Delivered,3676.0
2221004,1,2024-01-02,1900-01-01,1302817,0,442,2,USD,Lost,539.8
2221005,1,2024-09-02,2024-09-20,1667754,0,421,7,USD,Delivered,3283.0
2221006,1,2024-07-03,2024-07-07,251084,9,114,1,CAD,Delivered,249.99
2221007,1,2025-11-05,2025-12-03,1450225,53,1633,1,USD,Delivered,13.89
2222000,1,2025-11-01,2025-11-30,1827725,55,438,1,USD,Delivered,919.0
2222001,1,2025-02-04,2025-02-06,1330039,50,1625,7,USD,Delivered,1533.0
2222002,1,2025-02-25,2025-03-08,279486,9,456,3,CAD,Delivered,1677.0
2222003,1,2024-01-22,2024-02-21,976172,0,1428,3,GBP,Delivered,804.0
2222004,1,2025-03-03,2025-03-11,1416995,64,1111,2,USD,Delivered,656.0
2222005,1,2025-08-20,2025-09-17,345910,0,102,1,CAD,Delivered,115.0
2222006,1,2024-12-20,2025-01-17,374235,8,2092,4,CAD,Delivered,3164.0
2222007,1,2025-02-04,1900-01-01,1342870,57,2503,1,USD,In Transit,9.99
2222008,1,2025-03-14,2025-03-16,1489054,57,1572,2,USD,Delivered,115.98
2222009,1,2024-12-14,2024-12-22,1451323,49,1640,1,USD,Delivered,22.89
2222011,1,2025-10-26,2025-10-27,381140,9,100,7,CAD,Delivered,840.0
2222012,1,2024-02-07,2024-02-28,1629676,53,1419,8,USD,Delivered,2064.0
2222013,1,2024-12-13,1900-01-01,1510251,65,1709,2,USD,Lost,140.26
2224000,1,2025-11-26,2025-12-25,1564311,65,688,10,USD,Delivered,1180.0
2224001,1,2025-09-15,2025-10-04,1981433,54,345,1,USD,Delivered,699.0
2224002,1,2024-02-24,2024-03-25,239066,9,437,2,CAD,Delivered,999.8
2224003,1,2024-08-11,2024-08-16,1098687,36,1794,4,GBP,Delivered,172.0
2224005,1,2025-03-02,2025-03-19,2063886,49,1375,7,USD,Delivered,294.0
2225000,1,2025-09-28,2025-10-18,212881,0,1534,1,CAD,Delivered,398.0
2225001,1,2025-01-04,2025-01-11,262037,9,1815,2,CAD,Delivered,64.0
2225002,1,2025-12-09,2025-12-10,1836932,53,2505,8,USD,Delivered,79.92
2225003,1,2025-12-27,1900-01-01,939948,42,1413,1,GBP,Shipped,299.0
2225004,1,2024-02-06,2024-02-26,1638102,50,360,5,USD,Delivered,1900.0
2225005,1,2025-03-17,2025-04-14,695043,0,1614,1,EUR,Delivered,259.99
2225006,1,2024-10-29,2024-11-14,18470,0,1491,1,AUD,Delivered,229.0
2225007,1,2025-08-22,2025-09-21,2001813,0,90,1,USD,Delivered,149.99
2226000,1,2024-10-21,2024-10-29,1381883,50,86,8,USD,Delivered,799.92
2226001,1,2024-03-10,2024-03-18,1410305,0,368,5,USD,Delivered,6495.0
2226003,1,2024-08-04,2024-08-23,2062344,48,2113,3,USD,Delivered,1524.0
2226004,1,2025-03-03,2025-03-10,502406,19,1453,2,EUR,Delivered,516.0
2226005,1,2024-03-08,2024-04-07,1981004,0,1643,4,USD,Delivered,231.52
2226006,1,2025-02-05,2025-02-13,356049,9,2163,6,CAD,Delivered,779.4
2226007,1,2024-02-19,2024-03-12,1480971,51,430,7,USD,Delivered,1889.65
2226008,1,2025-01-15,2025-02-13,1996847,0,1572,7,USD,Delivered,405.93
2226009,1,2025-12-16,2026-01-14,1816999,54,424,3,USD,Delivered,809.85
2226010,1,2025-09-02,2025-09-03,1531685,59,416,4,USD,Delivered,3876.0
2227000,1,2025-08-21,1900-01-01,345767,0,2396,1,CAD,In Transit,109.99
2227001,1,2025-09-16,2025-10-12,1756364,53,1645,4,USD,Delivered,231.52
2227002,1,2024-04-04,2024-04-22,1816342,55,426,1,USD,Delivered,499.9
2227003,1,2025-05-31,1900-01-01,1149288,39,1443,1,GBP,In Transit,589.0
2227004,1,2024-04-22,2024-04-26,387372,9,1615,2,CAD,Delivered,579.98
2227005,1,2025-05-20,1900-01-01,1899152,0,458,1,USD,In Transit,229.9
2227007,1,2024-08-30,2024-09-04,1965850,53,121,2,USD,Delivered,239.98
2227008,1,2024-05-17,2024-05-26,1908997,0,389,1,USD,Delivered,599.0
2227009,1,2024-04-05,2024-04-09,1719794,53,1533,5,USD,Delivered,1495.0
2227011,1,2025-04-05,2025-04-21,1378782,56,902,2,USD,Delivered,88.0
2228000,1,2025-12-13,2025-12-30,1254329,55,1225,6,USD,Delivered,6000.0
2228001,1,2024-05-01,1900-01-01,1869800,0,399,6,USD,Lost,3594.0
2228002,1,2025-03-21,2025-03-22,1694419,0,1626,1,USD,Delivered,219.0
2228003,1,2025-03-25,1900-01-01,1882594,0,170,2,USD,In Transit,218.0
2228004,1,2024-12-06,1900-01-01,1612490,66,1683,1,USD,Lost,4.99
2228005,1,2025-01-15,2025-01-28,1668237,56,1608,3,USD,Delivered,329.97
2228006,1,2024-01-24,2024-02-02,1548057,55,2509,2,USD,Delivered,8.12
2228007,1,2024-02-11,1900-01-01,1495792,0,1645,5,USD,Lost,289.4
2229000,1,2025-05-20,2025-06-11,1272086,0,2507,3,USD,Delivered,14.22
2229001,1,2024-12-13,2024-12-30,1240904,57,1596,7,USD,Delivered,88.62
2229003,1,2024-07-22,1900-01-01,1363027,0,1021,10,USD,Lost,2810.0
2229005,1,2024-04-17,2024-05-11,792434,29,1128,3,EUR,Delivered,1881.0
2229006,1,2024-12-28,2025-01-12,1893783,66,1744,6,USD,Delivered,168.0
2229007,1,2024-06-30,2024-07-01,578407,22,1656,3,EUR,Delivered,479.97
2229008,1,2024-02-23,2024-02-29,1457391,59,352,1,USD,Delivered,320.0
2229010,1,2025-07-05,2025-07-24,1502567,56,162,3,USD,Delivered,4776.6
2229011,1,2025-07-26,2025-08-23,1089571,37,1677,3,GBP,Delivered,14.97
2229012,1,2025-02-07,2025-03-03,1266006,62,1200,5,USD,Delivered,5000.0
2229013,1,2024-07-21,2024-08-05,312519,0,1654,5,CAD,Delivered,1299.95
2229014,1,2025-08-20,2025-09-02,528376,19,1699,1,EUR,Delivered,6.88
2231000,1,2025-05-22,2025-06-10,1357408,0,1766,1,USD,Delivered,54.0
2231001,1,2025-03-15,1900-01-01,1285972,44,590,4,USD,In Transit,3996.0
2231002,1,2024-11-28,2024-12-20,2015373,61,1648,10,USD,Delivered,1099.9
2231003,1,2024-09-11,2024-09-17,803670,32,1464,10,EUR,Delivered,2580.0
2231004,1,2025-12-16,2026-01-06,669715,12,76,9,EUR,Delivered,341.55
2231005,1,2024-07-25,2024-08-19,36418,4,422,1,AUD,Delivered,969.0
2232000,1,2024-05-19,2024-06-02,1636845,0,427,4,USD,Delivered,1876.0
2232001,1,2025-06-14,2025-07-04,2070430,0,238,2,USD,Delivered,1138.0
2232002,1,2024-04-17,2024-04-22,1892614,0,1094,1,USD,Delivered,332.0
2232003,1,2024-06-23,2024-07-08,931915,40,79,3,GBP,Delivered,121.65
2232004,1,2024-02-28,2024-03-17,1219767,65,1502,1,USD,Delivered,239.0
2232005,1,2024-02-15,2024-03-08,557051,26,439,6,EUR,Delivered,3354.0
2232006,1,2024-04-01,2024-04-25,567076,0,703,2,EUR,Delivered,418.0
2232007,1,2024-04-28,2024-05-09,2087937,0,1073,1,USD,Delivered,588.0
2233000,1,2024-01-04,2024-01-11,1847006,53,2453,3,USD,Delivered,89.97
2233001,1,2024-05-26,2024-06-12,985049,40,1526,8,GBP,Delivered,1904.0
2233002,1,2024-06-04,2024-06-27,1095308,0,1678,5,GBP,Delivered,84.45
2233004,1,2024-09-20,2024-10-06,45814,1,1624,4,AUD,Delivered,876.0
2233006,1,2024-01-10,2024-01-18,1755993,62,1634,2,USD,Delivered,19.98
2233007,1,2025-04-20,1900-01-01,85080,5,1532,3,AUD,In Transit,840.0
2233008,1,2025-05-15,2025-05-28,1568,0,1392,3,AUD,Delivered,128.97
2233009,1,2024-12-28,2025-01-17,416365,26,684,1,EUR,Delivered,160.0
2233010,1,2024-04-26,2024-04-28,770856,29,1589,1,EUR,Delivered,9.99
2234000,1,2025-02-09,1900-01-01,1344432,66,1592,3,USD,In Transit,53.97
2234001,1,2024-10-14,2024-10-21,1414525,0,444,2,USD,Delivered,1838.0
2234002,1,2024-10-22,2024-10-23,1437943,47,121,9,USD,Delivered,1079.91
2234003,1,2025-11-18,2025-12-02,883214,0,1565,3,EUR,Delivered,765.0
2234006,1,2024-03-17,2024-03-28,1981992,45,542,10,USD,Delivered,9990.0
2234007,1,2025-12-07,2025-12-12,1711599,56,423,2,USD,Delivered,1198.0
2234008,1,2025-03-30,2025-04-07,1373708,57,1435,2,USD,Delivered,586.0
2234009,1,2024-05-15,2024-06-09,239297,9,1387,2,CAD,Delivered,57.98
2234012,1,2025-03-17,2025-04-11,1678562,65,1116,5,USD,Delivered,3225.0
2234013,1,2024-01-20,2024-02-18,530451,19,1131,4,EUR,Delivered,1312.0
2234014,1,2024-10-02,2024-11-01,1513100,65,1657,5,USD,Delivered,899.95
2235000,1,2025-10-25,2025-10-31,1724062,0,1425,1,USD,Delivered,529.0
2235001,1,2024-07-03,2024-07-24,1448408,0,1286,1,USD,Delivered,77.99
2235003,1,2025-06-19,2025-06-30,1923526,51,1605,3,USD,Delivered,869.97
2235004,1,2025-10-27,2025-11-21,1165631,39,953,2,GBP,Delivered,377.0
2235006,1,2024-11-05,1900-01-01,1486879,45,1492,1,USD,Lost,239.0
2235007,1,2024-12-05,1900-01-01,1681761,56,2136,7,USD,Lost,3115.0
2235008,1,2025-08-21,2025-08-31,1317157,62,1604,2,USD,Delivered,519.98
2235009,1,2024-05-25,2024-06-05,1360550,56,1439,3,USD,Delivered,903.0
2235010,1,2024-04-03,2024-04-18,1730966,45,418,4,USD,Delivered,1079.8
2235011,1,2025-07-07,2025-07-25,836267,32,675,1,EUR,Delivered,219.0
2236000,1,2024-09-13,2024-09-22,1730391,51,433,2,USD,Delivered,1938.0
2236001,1,2025-10-01,2025-10-05,1844416,0,1457,2,USD,Delivered,378.0
2236002,1,2024-08-10,2024-09-06,2063156,55,364,9,USD,Delivered,3446.55
2236003,1,2024-07-15,1900-01-01,1925694,0,192,8,USD,Lost,4792.0
2236004,1,2025-09-13,2025-09-27,562418,24,1609,3,EUR,Delivered,779.97
2236006,1,2025-06-29,2025-07-29,303771,8,1749,4,CAD,Delivered,436.0
2236007,1,2024-08-26,2024-08-29,1091419,0,2513,3,GBP,Delivered,389.97
2236008,1,2024-10-28,2024-11-11,1247605,0,8,2,USD,Delivered,119.98
2236009,1,2025-07-23,2025-07-29,1484964,54,2401,5,USD,Delivered,1499.95
2236010,1,2024-03-27,2024-04-02,1119069,40,1000,1,GBP,Delivered,129.0
2236011,1,2024-09-18,2024-10-10,2063343,48,1213,2,USD,Delivered,340.0
2236012,1,2024-08-17,2024-09-14,2007813,51,1367,1,USD,Delivered,35.99
2236013,1,2025-11-16,2025-12-08,1780125,62,450,2,USD,Delivered,1838.0
2236015,1,2025-10-21,2025-11-12,212281,9,757,2,CAD,Delivered,55.8
2236016,1,2025-09-27,2025-10-04,1106029,36,1508,1,GBP,Delivered,300.0
2236017,1,2024-12-03,2024-12-10,501361,0,1354,1,EUR,Delivered,28.99
2236019,1,2025-03-24,2025-04-16,1592335,55,1731,7,USD,Delivered,507.15
2236020,1,2025-09-09,2025-09-19,666608,17,1414,3,EUR,Delivered,768.0
2236021,1,2025-03-29,2025-04-03,358604,9,1416,5,CAD,Delivered,1540.0
2236022,1,2025-02-05,2025-03-02,365593,10,1960,4,CAD,Delivered,1199.96
2237000,1,2024-08-09,2024-08-10,1883820,0,2100,4,USD,Delivered,5900.0
2237001,1,2025-06-25,2025-07-07,1981433,62,1513,3,USD,Delivered,807.0
2238000,1,2024-09-18,2024-09-27,1741021,0,446,1,USD,Delivered,219.95
2238001,1,2024-07-03,2024-07-08,1377677,59,1595,1,USD,Delivered,22.89
2238002,1,2025-08-09,1900-01-01,1738341,0,1291,2,USD,In Transit,733.1
2238003,1,2024-06-11,2024-06-17,1722247,49,429,2,USD,Delivered,1199.8
2238004,1,2025-08-30,2025-09-21,1594010,0,1626,2,USD,Delivered,438.0
2238005,1,2024-06-18,2024-07-04,973370,39,437,2,GBP,Delivered,999.8
2238006,1,2025-10-19,1900-01-01,560505,22,54,3,EUR,In Transit,888.0
2238007,1,2025-07-04,2025-07-21,1625297,0,175,7,USD,Delivered,818.3
2238008,1,2024-06-09,2024-06-30,1926512,45,2236,2,USD,Delivered,159.9
2238009,1,2024-07-26,2024-08-20,363712,9,1799,2,CAD,Delivered,52.0
2238010,1,2025-11-05,2025-11-06,821760,32,1658,1,EUR,Delivered,109.99
2238011,1,2024-03-12,2024-04-06,1769294,53,1272,3,USD,Delivered,20.85
2239000,1,2024-06-12,2024-06-25,37585,0,423,5,AUD,Delivered,2995.0
2239001,1,2025-05-18,2025-05-26,1871990,0,1660,7,USD,Delivered,2029.93
2239002,1,2025-09-15,2025-10-03,1453427,50,574,3,USD,Delivered,327.0
2239003,1,2025-02-22,2025-03-19,1422175,0,435,2,USD,Delivered,539.9
2239004,1,2024-01-21,2024-02-13,2070233,0,1593,1,USD,Delivered,13.89
2239005,1,2025-03-13,1900-01-01,1431002,0,1630,2,USD,In Transit,45.78
2239006,1,2024-11-20,2024-11-28,1717991,51,1702,3,USD,Delivered,50.97
2239007,1,2025-09-28,2025-10-24,813600,33,1683,3,EUR,Delivered,14.97
2239009,1,2025-05-29,2025-06-25,1842942,43,475,5,USD,Delivered,4095.0
2239010,1,2024-06-12,2024-06-23,327514,0,1603,1,CAD,Delivered,109.99
2239011,1,2024-05-12,2024-05-14,726955,29,1687,2,EUR,Delivered,13.76
2239012,1,2025-03-07,1900-01-01,1831770,66,1010,6,USD,In Transit,1121.4
2239014,1,2025-01-04,2025-01-30,638652,18,1482,7,EUR,Delivered,1673.0
2239015,1,2025-07-24,2025-07-25,851066,31,78,1,EUR,Delivered,40.55
2239016,1,2025-10-05,2025-11-02,1934726,59,103,4,USD,Delivered,460.0
2240000,1,2024-10-28,1900-01-01,614234,15,755,8,EUR,Lost,204.0
2240001,1,2025-12-06,2025-12-24,1919938,64,582,1,USD,Delivered,299.0
2240002,1,2025-08-11,2025-09-06,647622,13,1693,2,EUR,Delivered,13.76
2240003,1,2024-07-17,2024-07-29,2096777,47,2019,3,USD,Delivered,1997.82
2240004,1,2024-09-16,1900-01-01,1541524,61,1652,1,USD,Lost,179.99
2240005,1,2024-01-24,2024-02-21,1094568,0,677,8,GBP,Delivered,632.0
2240006,1,2024-09-20,1900-01-01,1365036,62,805,1,USD,Lost,52.9
2240007,1,2025-09-13,2025-09-29,1557251,65,2502,3,USD,Delivered,29.97
2240008,1,2024-05-20,2024-06-05,1948390,61,1703,4,USD,Delivered,21.56
2240009,1,2025-12-29,2026-01-05,900030,37,1525,3,GBP,Delivered,1206.0
2240010,1,2025-12-27,2026-01-24,1226395,45,429,1,USD,Delivered,599.9
2240011,1,2024-12-18,2024-12-20,1632235,53,1593,6,USD,Delivered,83.34
2240012,1,2025-04-22,2025-04-29,366856,8,1747,1,CAD,Delivered,109.0
2240013,1,2025-09-07,1900-01-01,1965809,59,573,1,USD,In Transit,139.0
2240014,1,2025-09-24,2025-09-25,1261460,47,1323,3,USD,Delivered,107.97
2240016,1,2025-06-23,2025-06-27,1686673,50,1393,1,USD,Delivered,46.99
2240017,1,2025-06-12,2025-06-14,280641,8,453,1,CAD,Delivered,229.9
2240018,1,2024-01-24,2024-02-12,2087018,55,1984,1,USD,Delivered,199.99
2240019,1,2025-01-02,2025-01-29,1843636,56,456,3,USD,Delivered,1677.0
2240020,1,2025-12-28,2026-01-03,328988,9,467,3,CAD,Delivered,417.0
2240021,1,2024-08-19,2024-09-13,1020103,37,1689,1,GBP,Delivered,4.98
2240022,1,2024-10-10,2024-10-11,879917,31,2083,5,EUR,Delivered,499.95
2240023,1,2024-11-22,1900-01-01,2055764,62,1578,3,USD,Lost,657.0
2240024,1,2024-03-13,1900-01-01,2007813,53,188,2,USD,Lost,233.8
2241000,1,2024-07-02,2024-07-09,768430,29,1577,2,EUR,Delivered,438.0
2241001,1,2024-06-01,1900-01-01,1205531,65,1648,3,USD,Lost,329.97
2241002,1,2025-09-09,1900-01-01,522798,0,454,1,EUR,In Transit,269.9
2241003,1,2025-10-23,2025-11-19,1251181,0,1522,2,USD,Delivered,760.0
2241004,1,2024-10-06,2024-10-22,446735,0,30,2,EUR,Delivered,510.0
2241005,1,2024-03-30,1900-01-01,1609703,57,424,1,USD,Lost,269.95
2241006,1,2024-07-23,2024-08-03,1675546,50,1583,2,USD,Delivered,27.78
2241007,1,2025-06-17,2025-07-16,2077084,0,432,3,USD,Delivered,1499.7
2241010,1,2025-05-18,2025-06-04,1352665,45,437,7,USD,Delivered,3499.3
2241011,1,2025-12-26,2026-01-14,224111,10,794,6,CAD,Delivered,71.4
2241012,1,2024-11-11,2024-11-21,224111,10,1493,1,CAD,Delivered,269.0
2241013,1,2024-05-16,2024-05-19,1259633,0,112,1,USD,Delivered,249.99
2241014,1,2024-03-01,2024-03-25,359587,8,179,2,CAD,Delivered,238.0
2241015,1,2025-03-14,2025-04-13,1840664,51,927,4,USD,Delivered,135.96
2241016,1,2024-12-06,2024-12-18,1743547,66,7,1,USD,Delivered,21.57
2241018,1,2024-12-08,2024-12-20,1553574,0,420,2,USD,Delivered,999.8
2241019,1,2024-07-13,2024-07-29,1956520,47,752,1,USD,Delivered,9.5
2241020,1,2025-10-14,2025-10-30,1495557,64,59,6,USD,Delivered,936.0
2241021,1,2025-12-31,2026-01-11,577201,24,871,3,EUR,Delivered,62.88
2241022,1,2024-03-02,2024-03-24,2003705,0,420,1,USD,Delivered,499.9
2241023,1,2025-10-29,2025-11-08,1614019,44,1408,8,USD,Delivered,4232.0
2241024,1,2025-02-05,2025-02-11,832398,34,1621,7,EUR,Delivered,90.93
2241026,1,2024-08-01,2024-08-24,1302817,43,960,1,USD,Delivered,148.0
2241027,1,2024-08-10,2024-09-03,1842475,0,1452,1,USD,Delivered,293.0
2242000,1,2025-02-02,2025-03-02,680858,14,1758,2,EUR,Delivered,101.08
2242001,1,2024-07-04,2024-07-16,2030035,49,2491,5,USD,Delivered,124.95
2242002,1,2025-04-28,2025-05-20,2010159,0,95,6,USD,Delivered,404.4
2242003,1,2024-10-14,1900-01-01,1552401,51,1958,1,USD,Lost,899.0
2242004,1,2024-04-05,2024-04-28,1254510,49,1425,8,USD,Delivered,4232.0
2242005,1,2024-08-17,2024-08-25,1512274,0,1787,4,USD,Delivered,172.0
2242006,1,2024-03-06,2024-03-18,355288,8,455,4,CAD,Delivered,3676.0
2242007,1,2024-10-08,2024-10-25,622740,12,1501,4,EUR,Delivered,916.0
2242008,1,2025-12-08,2025-12-24,819369,0,436,6,EUR,Delivered,2214.0
2242009,1,2025-12-17,2025-12-27,1537589,0,977,1,USD,Delivered,268.0
2242010,1,2024-09-27,1900-01-01,1268170,0,111,10,USD,Lost,2499.9
2242011,1,2025-10-30,2025-11-08,947758,39,1239,3,GBP,Delivered,474.0
2242012,1,2024-09-04,1900-01-01,1858665,61,1680,1,USD,Lost,6.99
2242013,1,2025-03-30,1900-01-01,1571124,55,395,1,USD,In Transit,326.0
2242014,1,2025-12-13,2026-01-10,1720475,0,631,1,USD,Delivered,190.0
2242015,1,2025-04-05,2025-04-10,1825775,54,348,2,USD,Delivered,1516.0
2242016,1,2025-01-05,2025-02-04,1353831,56,422,2,USD,Delivered,1938.0
2242018,1,2024-07-26,2024-08-08,13365,6,598,1,AUD,Delivered,109.0
2243000,1,2024-03-02,2024-03-15,723572,30,9,8,EUR,Delivered,479.92
2243001,1,2024-09-23,2024-10-09,1129799,0,174,3,GBP,Delivered,389.7
2243002,1,2024-09-18,2024-09-23,59159,5,12,2,AUD,Delivered,155.36
2243003,1,2024-03-03,2024-03-04,460245,0,1596,4,EUR,Delivered,50.64
2243004,1,2024-06-07,2024-07-01,1060423,36,655,7,GBP,Delivered,1120.0
2243005,1,2025-02-26,2025-03-08,151326,1,1648,3,AUD,Delivered,329.97
2243006,1,2024-07-26,2024-07-30,1965288,55,1981,3,USD,Delivered,2697.0
2243007,1,2025-09-06,1900-01-01,1463606,57,170,4,USD,In Transit,436.0
2243008,1,2025-03-12,2025-04-02,1524756,0,1511,2,USD,Delivered,458.0
2243010,1,2024-05-09,2024-05-11,962529,0,142,8,GBP,Delivered,2399.92
2243011,1,2025-10-02,2025-10-03,1375201,0,370,3,USD,Delivered,1148.85
2243012,1,2025-05-04,2025-05-19,307023,0,2169,5,CAD,Delivered,649.5
2243014,1,2025-05-05,2025-05-26,1453427,50,423,1,USD,Delivered,599.0
2243015,1,2024-09-23,2024-10-17,1139101,37,1765,1,GBP,Delivered,598.8
2243016,1,2024-05-17,1900-01-01,1220106,61,1600,3,USD,Lost,173.64
2243017,1,2024-08-17,1900-01-01,1237927,43,2496,3,USD,Lost,29.97
2243019,1,2024-10-31,2024-11-01,1422501,61,1654,3,USD,Delivered,779.97
2243020,1,2024-04-27,2024-05-26,1282801,47,1606,1,USD,Delivered,159.99
2243021,1,2024-10-06,2024-10-26,1783631,55,1147,4,USD,Delivered,2620.0
2243022,1,2024-01-07,2024-02-06,1951832,54,418,3,USD,Delivered,809.85
2243023,1,2025-06-28,2025-06-30,2089265,45,2517,6,USD,Delivered,20.1
